term_localName,label,rdfs_comment,dcterms_description,examples,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_usageScope
http://rs.tdwg.org/dwc/iri/version/behavior-2023-06-28,behavior,Behavior (IRI),A description of the behavior shown by the subject at the time the dwc:Occurrence was recorded.,Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/behavior-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/behavior,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/caste-2023-06-28,caste,Caste (IRI),Categorisation of individuals for eusocial species (including some mammals and arthropods).,Recommended best practice is to use a controlled vocabulary that aligns best with the dwc:Taxon. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/caste,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/dataGeneralizations-2015-03-27,dataGeneralizations,Data Generalizations (IRI),Actions taken to make the shared data less specific or complete than in its original form. Suggests that alternative data of higher quality may be available on request.,Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/dataGeneralizations,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/degreeOfEstablishment-2023-06-28,degreeOfEstablishment,Degree of Establishment (IRI),"The degree to which a dwc:Organism survives, reproduces, and expands its range at the given place and time.","Recommended best practice is to use IRIs from the controlled vocabulary designated for use with this term, listed at http://rs.tdwg.org/dwc/doc/doe/. For details, refer to https://doi.org/10.3897/biss.3.38084 . Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.",`http://rs.tdwg.org/dwcdoe/values/d003`; `http://rs.tdwg.org/dwcdoe/values/d005`,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/degreeOfEstablishment-2021-03-29,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/degreeOfEstablishment,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/disposition-2023-06-28,disposition,Disposition (IRI),The current state of a specimen with respect to the collection identified in dwc:collectionCode or dwc:collectionID.,Recommended best practice is to use a controlled vocabulary. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/disposition-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/disposition,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/earliestGeochronologicalEra-2023-09-13,earliestGeochronologicalEra,Earliest Geochronological Era,Use to link a dwc:GeologicalContext instance to chronostratigraphic time periods at the lowest possible level in a standardized hierarchy. Use this property to point to the earliest possible geological time period from which the dwc:MaterialEntity was collected.,"Recommended best practice is to use an IRI from a controlled vocabulary. A ""convenience property"" that replaces Darwin Core literal-value terms related to geological context. See Section 2.7.6 of the Darwin Core RDF Guide for details.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-09-13,recommended,http://rs.tdwg.org/dwc/iri/version/earliestGeochronologicalEra-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/earliestGeochronologicalEra,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/establishmentMeans-2023-06-28,establishmentMeans,Establishment Means (IRI),Statement about whether a dwc:Organism has been introduced to a given place and time through the direct or indirect activity of modern humans.,"Recommended best practice is to use IRIs from the controlled vocabulary designated for use with this term, listed at http://rs.tdwg.org/dwc/doc/em/. For details, refer to https://doi.org/10.3897/biss.3.38084 . Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.",`http://rs.tdwg.org/dwcem/values/e001`; `http://rs.tdwg.org/dwcem/values/e005`,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/establishmentMeans-2021-03-29,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/establishmentMeans,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/eventType-2023-06-28,eventType,Event Type (IRI),The nature of the dwc:Event.,"Recommended best practice is to use a controlled vocabulary. Regardless of the dwc:eventType, the interval of the dwc:Event can be captured in dwc:eventDate. Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/eventType,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/fieldNotes-2023-06-28,fieldNotes,Field Notes (IRI),"One of a) an indicator of the existence of, b) a reference to (publication, URI), or c) the text of notes taken in the field about the dwc:Event.",The subject is a dwc:Event instance and the object is a (possibly IRI-identified) resource that is the field notes.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/fieldNotes-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/fieldNotes,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/fieldNumber-2023-06-28,fieldNumber,Field Number (IRI),An identifier given to the event in the field. Often serves as a link between field notes and the dwc:Event.,The subject is a (possibly IRI-identified) resource that is the field notes and the object is a dwc:Event instance.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/fieldNumber-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/fieldNumber,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/footprintSRS-2025-06-12,footprintSRS,Footprint SRS (IRI),"The ellipsoid, geodetic datum, or spatial reference system (SRS) upon which the geometry given in dwc:footprintWKT is based.","Recommended best practice is to use an IRI for the EPSG code of the SRS, if known. Otherwise use a controlled vocabulary IRI for the name or code of the geodetic datum, if known. Otherwise use a controlled vocabulary IRI for the name or code of the ellipsoid, if known. Otherwise use an IRI for the value corresponding to `not recorded`.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2025-06-12,recommended,http://rs.tdwg.org/dwc/iri/version/footprintSRS-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/footprintSRS,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/footprintWKT-2023-06-28,footprintWKT,Footprint WKT (IRI),"A Well-Known Text (WKT) representation of the shape (footprint, geometry) that defines the dcterms:Location. A dcterms:Location may have both a point-radius representation (see dwc:decimalLatitude) and a footprint representation, and they may differ from each other.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/footprintWKT-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/footprintWKT,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/fundingAttribution-2025-06-12,fundingAttribution,Funding Attribution (IRI),An organization or agency that provided funding for a project.,Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2025-06-12,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/fundingAttribution,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/fromLithostratigraphicUnit-2015-03-27,fromLithostratigraphicUnit,From Lithostratigraphic Unit,Use to link a dwc:GeologicalContext instance to an IRI-identified lithostratigraphic unit at the lowest possible level in a hierarchy.,"Recommended best practice is to use an IRI from a controlled vocabulary. A ""convenience property"" that replaces Darwin Core literal-value terms related to geological context. See Section 2.7.7 of the Darwin Core RDF Guide for details.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/fromLithostratigraphicUnit,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/geodeticDatum-2025-06-12,geodeticDatum,Geodetic Datum (IRI),"The ellipsoid, geodetic datum, or spatial reference system (SRS) upon which the geographic coordinates given in dwc:decimalLatitude and dwc:decimalLongitude are based.","Recommended best practice is to use an IRI for the EPSG code of the SRS, if known. Otherwise use a controlled vocabulary for the name or code of the geodetic datum, if known. Otherwise use a controlled vocabulary for the name or code of the ellipsoid, if known. If none of these is known, use an IRI corresponding to the value `not recorded`.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2025-06-12,recommended,http://rs.tdwg.org/dwc/iri/version/geodeticDatum-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/geodeticDatum,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/georeferencedBy-2023-06-28,georeferencedBy,Georeferenced By (IRI),"A person, group, or organization who determined the georeference (spatial representation) for the dcterms:Location.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2023-06-28,recommended,http://rs.tdwg.org/dwc/iri/version/georeferencedBy-2015-03-27,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/georeferencedBy,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/georeferenceProtocol-2015-03-27,georeferenceProtocol,Georeference Protocol (IRI),"A description or reference to the methods used to determine the spatial footprint, coordinates, and uncertainties.",Terms in the dwciri: namespace are intended to be used in RDF with non-literal objects.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,2015-03-27,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/georeferenceProtocol,not in ABCD,
